rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,298,nilearn,nilearn,lesteve,2014-12-01 13:46:09,"On a black background, the white colorbar ticks were not visible in the saved figure.
# Master

![without_facecolor](https://cloud.githubusercontent.com/assets/1680079/5246351/475fd64c-7968-11e4-8424-7c58517ba740.png)
# This PR

![with_facecolor](https://cloud.githubusercontent.com/assets/1680079/5246353/4b36e83c-7968-11e4-9073-e5fc65338db8.png)

Objections anyone? 
",start issue,Use facecolor and edgecolor when saving figure in gen_rst,On black background white colorbar tick visibl save figur master withoutfacecolor thi PR withfacecolor object anyon
issue_closed,298,nilearn,nilearn,lesteve,2014-12-01 14:18:39,,closed issue,Use facecolor and edgecolor when saving figure in gen_rst,
pull_request_title,298,nilearn,nilearn,lesteve,2014-12-01 13:46:09,"On a black background, the white colorbar ticks were not visible in the saved figure.
# Master

![without_facecolor](https://cloud.githubusercontent.com/assets/1680079/5246351/475fd64c-7968-11e4-8424-7c58517ba740.png)
# This PR

![with_facecolor](https://cloud.githubusercontent.com/assets/1680079/5246353/4b36e83c-7968-11e4-9073-e5fc65338db8.png)

Objections anyone? 
",c129cef923e6c8b6b01366c72f70364d646b600b,Use facecolor and edgecolor when saving figure in gen_rst,On black background white colorbar tick visibl save figur master withoutfacecolor thi PR withfacecolor object anyon
pull_request_merged,298,nilearn,nilearn,lesteve,2014-12-01 14:18:39,Use facecolor and edgecolor when saving figure in gen_rst,fcfbf5027da46515d89ef8a70ffb3578dff2b6d9,Pull request merge from lesteve/nilearn:gen-rst-facecolor-tweak to nilearn/nilearn:master,use facecolor edgecolor save figur genrst
issue_comment,298,nilearn,nilearn,GaelVaroquaux,2014-12-01 14:14:39,"No objection.

This needs to go in the upstream project, Cc @Titan-C 
",,,No object thi need go upstream project Cc titanc
issue_comment,298,nilearn,nilearn,AlexandreAbraham,2014-12-01 14:18:06,"No objections.
",,,No object
issue_comment,298,nilearn,nilearn,lesteve,2014-12-01 14:18:35,"Cheers, merging.
",,,cheer merg
issue_comment,298,nilearn,nilearn,GaelVaroquaux,2014-12-01 14:19:43,"> Merged #298.

Once again: careful that it get propagated to sphinx-gallery. Remember:
this things is our future.
",,,onc care get propag sphinxgalleri rememb thing futur
issue_comment,298,nilearn,nilearn,lesteve,2014-12-01 15:02:08,"> Once again: careful that it get propagated to sphinx-gallery. Remember: this things is our future.

Yep I'll make a note to myself and/or open an issue in sphinx-gallery
",,,yep ill make note andor open issu sphinxgalleri
issue_comment,298,nilearn,nilearn,lesteve,2014-12-01 15:30:43,"Hmm maybe that wasn't entirely the right thing to do ... Now you get the default gray matplotlib background for the figure without `facecolor` set explicitly:

![gen_rst_gray_background](https://cloud.githubusercontent.com/assets/1680079/5247959/24b114c6-7977-11e4-9bc6-ec3e1f84c983.png)
",,,hmm mayb wasnt entir right thing now get default gray matplotlib background figur without set explicitli genrstgraybackground
issue_comment,298,nilearn,nilearn,GaelVaroquaux,2014-12-01 19:24:51,"Ooops. Yeah :$. Maybe we don't want that
",,,ooop yeah mayb dont want
issue_comment,298,nilearn,nilearn,banilo,2014-12-01 19:29:42,"Fits the current season, though ;-)

2014-12-01 20:24 GMT+01:00 Gael Varoquaux notifications@github.com:

> Ooops. Yeah :$. Maybe we don't want that
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/nilearn/nilearn/pull/298#issuecomment-65119664.

## 

Viele Grüße,
Danilo
",,,fit current season though 20141201 2024 gmt0100 gael varoquaux notificationsgithubcom viel grüße danilo
pull_request_commit,298,nilearn,nilearn,lesteve,2014-12-01 13:38:09,"Use facecolor and edgecolor when saving figure in gen_rst

On a black background, the white colorbar ticks were not visible in the saved figure",c129cef923e6c8b6b01366c72f70364d646b600b,,use facecolor edgecolor save figur genrst On black background white colorbar tick visibl save figur
