rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,226,idan,oauthlib,TkTech,2013-12-09 20:10:01,"About two years ago it appears pycrypto was swapped out for python-rsa. Then at some point about a year ago pycrypto was re-introduced (this time as a soft dependency).

My questions:
- Why was this decision made?
- If python-rsa was no longer viable, why not the alternatives like tlslite?
- Why is there no easy extension mechanism for swapping out implementations?

I ask because [jira-python](http://jira-python.readthedocs.org/en/latest/) already includes [tlslite](https://pypi.python.org/pypi/tlslite) which is perfectly capable of doing the signing, but is pure-python and can optionally use pycrypto for acceleration. Howerver, there is no easy (or maybe there is but undocumented?) way of swapping it out without forking the code. I had to resort to monkey patching to do so:

``` python
def _pure_python_rsa_sha1(base_string, rsa_private_key):
    """"""
    An alternative, pure-python RSA-SHA1 signing method, using
    the tlslite library.
    """"""
    import base64
    from tlslite.utils import keyfactory

    private_key = keyfactory.parsePrivateKey(rsa_private_key)
    signature = private_key.hashAndSign(base_string.encode('ascii'))

    # This *must* be unicode, since oauthlib refuses to work with
    # anything else.
    return unicode(base64.b64encode(signature))

# Monkey patch the built-in RSA-SHA1 signing method, since the
# package offers no proper extension mechanism.
from oauthlib.oauth1.rfc5849 import signature
signature.sign_rsa_sha1 = _pure_python_rsa_sha1
```
",start issue,Why PyCrypto for RSA?,about two year ago appear pycrypto swap pythonrsa then point year ago pycrypto reintroduc time soft depend My question whi decis made If pythonrsa longer viabl altern like tlslite whi easi extens mechan swap implement I ask jirapython alreadi includ tlslite perfectli capabl sign purepython option use pycrypto acceler howerv easi mayb undocu way swap without fork code I resort monkey patch
issue_closed,226,idan,oauthlib,thedrow,2015-07-01 11:31:23,,closed issue,Why PyCrypto for RSA?,
issue_comment,226,idan,oauthlib,ib-lundgren,2013-12-09 22:28:49,"If I recall correctly we quickly swapped to python-rsa to ease installation of oauthlib. However, since pycrypto was (at the time at least) considered more proven in the field we preferred pycrypto. Instead of relying on an arguably less trusted library we decided that it is better to let only the ones who really need to use OAuth1 with RSA go through the installation process, hence the optional dependency and swap back again.

I remember searching for alternatives at the time but did not stumble upon tlslite, since then there has been no search or suggestion to use alternatives which is why there is no easy way to swap which library is used. It would be a very neat feature to have and I'd love a PR :)

I've not really thought about how to best implement this but maybe trying to either do library detection through imports or asking the user to explicitly specify would be viable options.
",,,If I recal correctli quickli swap pythonrsa eas instal oauthlib howev sinc pycrypto time least consid proven field prefer pycrypto instead reli arguabl less trust librari decid better let one realli need use oauth1 rsa go instal process henc option depend swap back I rememb search altern time stumbl upon tlslite sinc search suggest use altern easi way swap librari use It would neat featur Id love PR ive realli thought best implement mayb tri either librari detect import ask user explicitli specifi would viabl option
issue_comment,226,idan,oauthlib,TkTech,2013-12-10 00:17:31,"Because the signing methods are so simple, I was thinking of:
- making the `Client()`'s `signature_method` kwarg accept a method instead of a string.
- `oauthlib.oauth1.SIGNATURE_RSA` then just becomes an alias for the default implementation.
- `SIGNATURE_RSA` uses tlslite by default, which is widely portable with 9 years of development and can use M2Crypto, pycrypto, or GMPY if they are installed for speed.
- Add tlslite to `setup.py` as it's a light dependency (simplifying installation of oauthlib with all features out of the box).

I think this would be more future-friendly and lower maintenance than library probing (although they aren't incompatible).

I'll go ahead and make these changes in a PR if you are okay with them.
",,,becaus sign method simpl I think make kwarg accept method instead string becom alia default implement use tlslite default wide portabl 9 year develop use m2crypto pycrypto gmpi instal speed add tlslite light depend simplifi instal oauthlib featur box I think would futurefriendli lower mainten librari probe although arent incompat ill go ahead make chang PR okay
issue_comment,226,idan,oauthlib,ib-lundgren,2013-12-10 11:30:02,"Sounds good. I'd say make signature_method be either a string or a method and use error catching to decide, something along the lines of 

```
try:
    signature_method(...)
except TypeError:
    proceed as before...
```

and keep tlslite optional. The number of people using OAuth 1 is decreasing since most providers are moving away from it and the subset using the RSA signing method has always been a very small minority (AFAIK).

Looking forward to the PR :)
",,,sound good Id say make signaturemethod either string method use error catch decid someth along line keep tlslite option the number peopl use oauth 1 decreas sinc provid move away subset use rsa sign method alway small minor afaik look forward PR
issue_comment,226,idan,oauthlib,thedrow,2014-08-24 14:08:57,"I suggest using [cryptography](https://cryptography.io/en/latest/). It supports RSA and Python 3/PyPy which makes it by far superior in comparision to PyCrypto.
",,,I suggest use cryptographi It support rsa python 3pypi make far superior comparis pycrypto
issue_comment,226,idan,oauthlib,ib-lundgren,2014-09-01 13:43:19,"Looks very promising indeed.

On Sun, Aug 24, 2014 at 3:08 PM, Omer Katz notifications@github.com wrote:

> I suggest using cryptography https://cryptography.io/en/latest/. It
> supports RSA and Python 3/PyPy which makes it by far superior in
> comparision to PyCrypto.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/idan/oauthlib/issues/226#issuecomment-53194390.
",,,look promis inde On sun aug 24 2014 308 PM omer katz notificationsgithubcom wrote
issue_comment,226,idan,oauthlib,ib-lundgren,2014-09-24 16:28:30,"Sketched out a way to support both PyCrypto and Cryptography but the latter is not quite ready for prime time yet. Most notably it lacks support for loading public keys but it is coming (https://github.com/pyca/cryptography/pull/1331) and when it hits PyPI ill re-test and merge.
",,,sketch way support pycrypto cryptographi latter quit readi prime time yet most notabl lack support load public key come hit pypi ill retest merg
issue_comment,226,idan,oauthlib,Zopieux,2015-01-08 14:53:19,"@ib-lundgren Just so you know, [pyca/cryptography#1331](https://github.com/pyca/cryptography/pull/1331) has been merged.
",,,iblundgren just know pycacryptography1331 merg
