rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,359,nilearn,nilearn,bcipolli,2015-01-20 15:35:50,"This partially addresses #357.

There are a few issues preventing the setup script, code, and tests from running in Python 2.6:
- Trailing whitespace in `version.py` led to a setup syntax error.
- `""format_str{}"".format(str)` is illegal in Python 2.6; use `""format_str{0}"".format(str)`
- Dictionary comprehensions are NYI in Python 2.6; use `dict([list_comprehension])`
- Many `assert_X` functions are unavailable in Python 2.6; convert the few we were using to `assert_true`
- Context managers for `ZipFile`, `TarFile` don't exist in Python 2.6; wrap with `contextlib`
- Context manager for `nose.assert_raises` doesn't exist in Python 2.6; use our custom `assert_raises_regexp`, which was more appropriate anyway (since we wanted to check the error message of the error anyway).

I've also changed the `.travis.yml` file to contain a flow like `scikit-learn`.  The following three scenarios are now enabled:
- Python 2.6 under Anaconda install
- Python 2.7 using system packages
- Python 2.7 under neurodebian.

Tests for all three scenarios are working (or were working; seems the PGP key for neurodebian is choking at this moment, out of the blue)...
",start issue,Enable Python 2.6 support,thi partial address 357 there issu prevent setup script code test run python 26 trail whitespac led setup syntax error illeg python 26 use dictionari comprehens nyi python 26 use mani function unavail python 26 convert use context manag dont exist python 26 wrap context manag doesnt exist python 26 use custom appropri anyway sinc want check error messag error anyway ive also chang file contain flow like the follow three scenario enabl python 26 anaconda instal python 27 use system packag python 27 neurodebian test three scenario work work seem pgp key neurodebian choke moment blue
issue_closed,359,nilearn,nilearn,lesteve,2015-01-21 21:26:56,,closed issue,Enable Python 2.6 support,
pull_request_title,359,nilearn,nilearn,bcipolli,2015-01-20 15:35:50,"This partially addresses #357.

There are a few issues preventing the setup script, code, and tests from running in Python 2.6:
- Trailing whitespace in `version.py` led to a setup syntax error.
- `""format_str{}"".format(str)` is illegal in Python 2.6; use `""format_str{0}"".format(str)`
- Dictionary comprehensions are NYI in Python 2.6; use `dict([list_comprehension])`
- Many `assert_X` functions are unavailable in Python 2.6; convert the few we were using to `assert_true`
- Context managers for `ZipFile`, `TarFile` don't exist in Python 2.6; wrap with `contextlib`
- Context manager for `nose.assert_raises` doesn't exist in Python 2.6; use our custom `assert_raises_regexp`, which was more appropriate anyway (since we wanted to check the error message of the error anyway).

I've also changed the `.travis.yml` file to contain a flow like `scikit-learn`.  The following three scenarios are now enabled:
- Python 2.6 under Anaconda install
- Python 2.7 using system packages
- Python 2.7 under neurodebian.

Tests for all three scenarios are working (or were working; seems the PGP key for neurodebian is choking at this moment, out of the blue)...
",1ebfe989d5732ea01e4cbdf804123b63c3cc4bac,Enable Python 2.6 support,thi partial address 357 there issu prevent setup script code test run python 26 trail whitespac led setup syntax error illeg python 26 use dictionari comprehens nyi python 26 use mani function unavail python 26 convert use context manag dont exist python 26 wrap context manag doesnt exist python 26 use custom appropri anyway sinc want check error messag error anyway ive also chang file contain flow like the follow three scenario enabl python 26 anaconda instal python 27 use system packag python 27 neurodebian test three scenario work work seem pgp key neurodebian choke moment blue
pull_request_merged,359,nilearn,nilearn,lesteve,2015-01-21 21:26:56,Enable Python 2.6 support,9a50f96b6e6ead1c6d335d24fc307b011d3b9a4a,Pull request merge from bcipolli/nilearn:python-2.6 to nilearn/nilearn:master,enabl python 26 support
issue_comment,359,nilearn,nilearn,GaelVaroquaux,2015-01-20 17:29:03,"Thanks for the PR. This is absolutely great!

> - Many `assert_X` functions are unavailable in Python 2.6; convert the few we were using to `assert_true`

Have you check in sklearn.utils.testing. I believe that we have
backported everything that was necessary there.

> - Context manager for `nose.assert_raises` doesn't exist in Python 2.6; use our custom `assert_raises_regexp`, which was more appropriate anyway (since we wanted to check the error message of the error anyway).

Same thing, there is a fairly developed framework for testing assertions
in scikit-learn. We should rely on it, as these things are actually quite
tricky to get right.
",,,thank PR thi absolut great have check sklearnutilstest I believ backport everyth necessari same thing fairli develop framework test assert scikitlearn We reli thing actual quit tricki get right
issue_comment,359,nilearn,nilearn,GaelVaroquaux,2015-01-20 17:39:09,"> Also this was added only in scikit-learn 0.15, so we can not rely only
> on scikit-learn for this functionality since we need to support much
> older versions.

OK. Good reason.
",,,OK good reason
issue_comment,359,nilearn,nilearn,lesteve,2015-01-20 17:13:46,"Thanks a for for this, this is super useful!

> Tests for all three scenarios are working (or were working; seems the PGP key for neurodebian is choking at this moment, out of the blue)...

Yeah this is quite annoying when that happens, not sure whether there is a way to work around it. I restarted the job on Travis and everything seems fine now.
",,,thank super use yeah quit annoy happen sure whether way work around I restart job travi everyth seem fine
issue_comment,359,nilearn,nilearn,lesteve,2015-01-20 17:38:20,"> Same thing, there is a fairly developed framework for testing assertions in scikit-learn. We should rely on it, as these things are actually quite tricky to get right.

For nilearn._utils.testing.assert_raises_regexp, I actually copied the code from scikit-learn. The main reason I did that is [there](https://github.com/nilearn/nilearn/commit/a0c7693e0325dea9c7ce04a8512936eede881d32). Also this was added only in scikit-learn 0.15, so we can not rely only on scikit-learn for this functionality since we need to support much older versions.
",,,for nilearnutilstestingassertraisesregexp I actual copi code scikitlearn the main reason I also ad scikitlearn 015 reli scikitlearn function sinc need support much older version
issue_comment,359,nilearn,nilearn,bcipolli,2015-01-20 18:21:05,"> For nilearn._utils.testing.assert_raises_regexp, I actually copied the code from scikit-learn. The main reason I did that is there. Also this was added only in scikit-learn 0.15, so we can not rely only on scikit-learn for this functionality since we need to support much older versions.

Good point, but supporting scikit-learn < 0.15 for users is different than supporting it for developers.  I think that, to avoid copying code and to use the full scikit-learn test functionality, it would be reasonable to require developers to use scikit-learn >= 0.15 (and show a meaningful error if they are not).

That doesn't seem to challenging to do... I'd be willing to make that happen if others are on-board with it.
",,,good point support scikitlearn 015 user differ support develop I think avoid copi code use full scikitlearn test function would reason requir develop use scikitlearn that doesnt seem challeng Id will make happen other onboard
