rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,1442,nilearn,nilearn,eitanlees,2017-04-21 18:57:35,"I am trying to run some of the examples from your website but when I run the

`haxby_dataset = datasets.fetch_haxby()`

It says it's grabbing data from https://www.nitrc.org/frs/download.php/7868/mask.nii.gz but the website appears to be down. 

The full error I get is:
`URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:749)| Error while fetching file mask.nii.gz; dataset fetching aborted.>`

Any thoughts on what is going on, or when the website will be back up?",start issue,NITRC is down,I tri run exampl websit I run It say grab data websit appear the full error I get ani thought go websit back
issue_closed,1442,nilearn,nilearn,eitanlees,2017-05-04 20:10:10,,closed issue,NITRC is down,
issue_comment,1442,nilearn,nilearn,eitanlees,2017-04-25 12:09:01,"In the time since posting my issue I managed to get the haxby data set from another source but when I run the other examples that use NITRC I am still running into an error, but it seems to be a different problem. Now when I run:

`from nilearn import datasets`
`adhd_dataset = datasets.fetch_adhd(n_subjects=1)`

I get the error:

`IOError: Fetching aborted: [Uncompress] unknown archive file format: /Users/eitanlees/nilearn_data/adhd/cda7351a79e3def091c719f4a5257206/adhd40_metadata.tgz`",,,In time sinc post issu I manag get haxbi data set anoth sourc I run exampl use nitrc I still run error seem differ problem now I run I get error
issue_comment,1442,nilearn,nilearn,eitanlees,2017-05-04 20:10:10,Everything seems to be working now. Thanks for your help.,,,everyth seem work thank help
issue_comment,1442,nilearn,nilearn,ainafp,2017-04-25 19:00:48,"Same error fetching Harvard-Oxford
OSError: Fetching aborted: [Uncompress] unknown archive file format: nilearn_data/fsl/c0712ea7d16cd8f58aad506c26db0cf0/HarvardOxford.tgz

And I get other errors for some other atlases: craddock_2012, surf_destrieux",,,same error fetch harvardoxford oserror fetch abort uncompress unknown archiv file format nilearndatafslc0712ea7d16cd8f58aad506c26db0cf0harvardoxfordtgz and I get error atlas craddock2012 surfdestrieux
issue_comment,1442,nilearn,nilearn,KamalakerDadi,2017-04-25 11:56:13,"NITRC is up now. Do you want to try again and close this issue if it is working ?
Thanks",,,nitrc Do want tri close issu work thank
issue_comment,1442,nilearn,nilearn,KamalakerDadi,2017-04-25 12:39:10,">I get the error:

>IOError: Fetching aborted: [Uncompress] unknown archive file format: /Users/eitanlees/nilearn_data/adhd/cda7351a79e3def091c719f4a5257206/adhd40_metadata.tgz

Ok. Let me see it.",,,Ok let see
issue_comment,1442,nilearn,nilearn,KamalakerDadi,2017-04-25 13:23:58,Seems like there is still a problem with NITRC database. I might also be wrong. May be we wait and see if it working or it's a bug in Nilearn.,,,seem like still problem nitrc databas I might also wrong may wait see work bug nilearn
issue_comment,1442,nilearn,nilearn,KamalakerDadi,2017-04-25 19:04:18,"I contacted NITRC team. The reply is below:

""NITRC suffered hardware failure last week and we are working to restore the site.
  Until then NITRC has limited functionality, including missing files for download.  We hope to have this fixed by the end of the week.

Sorry for the inconvenience.

""

Currently their database is down.",,,I contact nitrc team the repli nitrc suffer hardwar failur last week work restor site until nitrc limit function includ miss file download We hope fix end week sorri inconveni current databas
issue_comment,1442,nilearn,nilearn,KamalakerDadi,2017-05-04 18:40:42,"Now, NITRC seems to be fine now. I am able to download data from all the fetchers you have mentioned here. Can you please try to see them if problem still exists ? @ainafp @eitanlees 
",,,now nitrc seem fine I abl download data fetcher mention can pleas tri see problem still exist ainafp eitanle
