rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,1470,nilearn,nilearn,KamalakerDadi,2017-06-20 08:02:39,"Made a pass on decoding examples to make headlines for easier follow through each step in the examples.
Thanks for reviewing.",start issue,ENH: Documentation improvements. Make headlines for examples 02_decoding,made pass decod exampl make headlin easier follow step exampl thank review
issue_closed,1470,nilearn,nilearn,GaelVaroquaux,2017-06-20 15:00:53,,closed issue,ENH: Documentation improvements. Make headlines for examples 02_decoding,
pull_request_title,1470,nilearn,nilearn,KamalakerDadi,2017-06-20 08:02:39,"Made a pass on decoding examples to make headlines for easier follow through each step in the examples.
Thanks for reviewing.",655cab7ccde49a6633f293952379e1c39bdaa810,ENH: Documentation improvements. Make headlines for examples 02_decoding,made pass decod exampl make headlin easier follow step exampl thank review
pull_request_merged,1470,nilearn,nilearn,GaelVaroquaux,2017-06-20 15:00:53,ENH: Documentation improvements. Make headlines for examples 02_decoding,a237ab009c9d389c948459b229b47241f8276278,Pull request merge from KamalakerDadi/nilearn:iter_decoding_examples to nilearn/nilearn:master,enh document improv make headlin exampl 02decod
issue_comment,1470,nilearn,nilearn,KamalakerDadi,2017-06-20 12:54:37,">You have wrong indentation in auto_examples/02_decoding/plot_haxby_searchlight.rst:

I am still trying to find this wrong indentation ? @GaelVaroquaux Do you spot this one ?",,,I still tri find wrong indent gaelvaroquaux Do spot one
issue_comment,1470,nilearn,nilearn,codecov[bot],2017-06-20 13:09:54,"# [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1470?src=pr&el=h1) Report
> Merging [#1470](https://codecov.io/gh/nilearn/nilearn/pull/1470?src=pr&el=desc) into [master](https://codecov.io/gh/nilearn/nilearn/commit/44325e466c4c6e1e8c075787903bacdc1d2676e8?src=pr&el=desc) will **increase** coverage by `0.01%`.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/nilearn/nilearn/pull/1470/graphs/tree.svg?width=650&height=150&src=pr&token=KpYArSdyXv)](https://codecov.io/gh/nilearn/nilearn/pull/1470?src=pr&el=tree)

```diff
@@            Coverage Diff            @@
##           master   #1470      +/-   ##
=========================================
+ Coverage   94.68%   94.7%   +0.01%     
=========================================
  Files         120     120              
  Lines       14734   14774      +40     
=========================================
+ Hits        13951   13991      +40     
  Misses        783     783
```


| [Impacted Files](https://codecov.io/gh/nilearn/nilearn/pull/1470?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [nilearn/tests/test\_ndimage.py](https://codecov.io/gh/nilearn/nilearn/pull/1470?src=pr&el=tree#diff-bmlsZWFybi90ZXN0cy90ZXN0X25kaW1hZ2UucHk=) | `100% <0%> (ø)` | :arrow_up: |
| [nilearn/image/image.py](https://codecov.io/gh/nilearn/nilearn/pull/1470?src=pr&el=tree#diff-bmlsZWFybi9pbWFnZS9pbWFnZS5weQ==) | `96.95% <0%> (ø)` | :arrow_up: |
| [nilearn/plotting/tests/test\_img\_plotting.py](https://codecov.io/gh/nilearn/nilearn/pull/1470?src=pr&el=tree#diff-bmlsZWFybi9wbG90dGluZy90ZXN0cy90ZXN0X2ltZ19wbG90dGluZy5weQ==) | `100% <0%> (ø)` | :arrow_up: |
| [nilearn/tests/test\_masking.py](https://codecov.io/gh/nilearn/nilearn/pull/1470?src=pr&el=tree#diff-bmlsZWFybi90ZXN0cy90ZXN0X21hc2tpbmcucHk=) | `100% <0%> (ø)` | :arrow_up: |
| [nilearn/image/tests/test\_image.py](https://codecov.io/gh/nilearn/nilearn/pull/1470?src=pr&el=tree#diff-bmlsZWFybi9pbWFnZS90ZXN0cy90ZXN0X2ltYWdlLnB5) | `99.67% <0%> (+0.01%)` | :arrow_up: |
| [nilearn/plotting/img\_plotting.py](https://codecov.io/gh/nilearn/nilearn/pull/1470?src=pr&el=tree#diff-bmlsZWFybi9wbG90dGluZy9pbWdfcGxvdHRpbmcucHk=) | `94.3% <0%> (+0.02%)` | :arrow_up: |
| [nilearn/\_utils/ndimage.py](https://codecov.io/gh/nilearn/nilearn/pull/1470?src=pr&el=tree#diff-bmlsZWFybi9fdXRpbHMvbmRpbWFnZS5weQ==) | `91.89% <0%> (+0.46%)` | :arrow_up: |

------

[Continue to review full report at Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1470?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1470?src=pr&el=footer). Last update [44325e4...655cab7](https://codecov.io/gh/nilearn/nilearn/pull/1470?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",,,codecov report impact file tree graph impact file coverag Δ nilearnteststestndimagepi arrowup nilearnimageimagepi arrowup nilearnplottingteststestimgplottingpi arrowup nilearnteststestmaskingpi arrowup nilearnimageteststestimagepi arrowup nilearnplottingimgplottingpi arrowup nilearnutilsndimagepi arrowup continu review full report codecov
pull_request_commit,1470,nilearn,nilearn,KamalakerDadi,2017-06-20 07:42:01,ENH: Documentation improvements. Make headlines for examples 02_decoding,3092dfed85c1a46f4e85f1e92dc418e5e8b60c5f,,enh document improv make headlin exampl 02decod
pull_request_commit,1470,nilearn,nilearn,KamalakerDadi,2017-06-20 13:03:29,Fix indentation error with plot_haxby_searchlight,655cab7ccde49a6633f293952379e1c39bdaa810,,fix indent error plothaxbysearchlight
