rectype,sha,ins_del_count,issueid,actor,date,text,similarity
pull_request_commit,0c7b1278a4f3ae86159ecd549ce213163ce83dbc,42,478,AlexandreAbraham,2015-03-03 23:28:16,Fix missing occurences of nibabel,NA
pull_request_commit_comment,NA,NA,478,bthirion,2015-03-03 21:44:37,"dosctring ?
",0.7190736588741111
pull_request_commit_comment,NA,NA,478,bthirion,2015-03-03 21:47:32,"dosctring ?
",0.7190736588741111
issue_comment,NA,NA,478,bthirion,2015-03-03 21:54:33,"There are still many calls to Nifti1Image throughout all the codebase...
",0.4610194486108381
issue_comment,NA,NA,478,bcipolli,2015-03-03 18:30:19,"I would suggest to name it `_new_img`, if it's an internal-only / hidden API.  Or, if it's planned to recommend users to use this function, I suggest adding a docstring to `new_img` about what object type is returned.
",0.45669973110642526
issue_comment,NA,NA,478,bthirion,2015-03-03 21:50:56,"Looks good otherwise. I don't see any travis output ?
",0.45057920277635866
issue_comment,NA,NA,478,AlexandreAbraham,2015-03-03 19:02:07,"It is already located in `utils` which is hidden. However, I must admit that I didn't get the naming conventions in there (for example `_get_shape`).
",0.4253705170595816
 , , , , , , , 
 , , , , , , , 
pull_request_commit,971420af1666f6988c4a37b4693dbf3dce44d1b4,262,478,AlexandreAbraham,2015-03-06 00:33:54,Rename niimage to niimg,NA
pull_request_commit_comment,NA,NA,478,banilo,2015-03-05 19:03:17,"> Why such a one-liner.

+1
",0.9654947417848014
pull_request_commit_comment,NA,NA,478,AlexandreAbraham,2015-03-05 20:57:52,"> Once the header-related new_img_like (or however it will be called) becomes reality, the function name new_img will probably be looked for by users that know the former.

Do you plan to make `new_img_like` available to the users? I thought that it would be internal cuisine.
",0.7356454395225639
pull_request_commit_comment,NA,NA,478,GaelVaroquaux,2015-03-05 20:58:37,"> Do you plan to make new_img_like available to the users? I thought that it
> would be internal cuisine.

Agreed.
",0.7234586520027042
pull_request_commit_comment,NA,NA,478,banilo,2015-03-05 18:58:44,"rather ""line above""?
",0.7073295003402689
pull_request_commit_comment,NA,NA,478,GaelVaroquaux,2015-03-05 20:34:52,"> OK, so I can close this PR and we let the code related to nifti images in
> niimg_conversion.

Well, maybe this PR was bringing in useful cleanups?
",0.6593050627395292
issue_comment,NA,NA,478,AlexandreAbraham,2015-03-03 23:36:41,"Yes, I noticed that on my way back home ;). I fixed the last occurences.
",0.6419405121935058
pull_request_commit_comment,NA,NA,478,AlexandreAbraham,2015-03-05 19:36:35,"I think it's because it boils down to loading the data itself so doing the equivalent of `check_niimg`.
",0.640191287641239
pull_request_commit_comment,NA,NA,478,AlexandreAbraham,2015-03-05 19:35:25,"No, I think that this comment refer to the last line of the function.
",0.6221610202956921
pull_request_commit_comment,NA,NA,478,GaelVaroquaux,2015-03-05 16:29:49,"Please define input and output types in the docstring.
",0.5998422913303342
issue_comment,NA,NA,478,bthirion,2015-03-03 21:50:56,"Looks good otherwise. I don't see any travis output ?
",0.5987640152544151
issue_comment,NA,NA,478,eickenberg,2015-03-05 21:15:24,"I realized that while typing the word _alias_, originally intended to be more figurative than real. Small caps for a class is not cool, and `Niimg` ... would look weird wrt all the other true functions that contain the word `niimg`. I think I am overthinking this.
",0.5978324246540214
 , , , , , , , 
 , , , , , , , 
pull_request_commit,73cd600df8ce3f36514985699227e0a9939eb96c,300,478,AlexandreAbraham,2015-03-06 12:48:01,Introduce the new_img_like,NA
pull_request_commit_comment,NA,NA,478,banilo,2015-03-05 19:03:17,"> Why such a one-liner.

+1
",0.8794767713006656
pull_request_commit_comment,NA,NA,478,banilo,2015-03-05 18:58:44,"rather ""line above""?
",0.7254215696870727
pull_request_commit_comment,NA,NA,478,GaelVaroquaux,2015-03-05 20:58:37,"> Do you plan to make new_img_like available to the users? I thought that it
> would be internal cuisine.

Agreed.
",0.7169526802199426
pull_request_commit_comment,NA,NA,478,AlexandreAbraham,2015-03-05 20:57:52,"> Once the header-related new_img_like (or however it will be called) becomes reality, the function name new_img will probably be looked for by users that know the former.

Do you plan to make `new_img_like` available to the users? I thought that it would be internal cuisine.
",0.6940620546902943
issue_comment,NA,NA,478,AlexandreAbraham,2015-03-03 23:36:41,"Yes, I noticed that on my way back home ;). I fixed the last occurences.
",0.6360263507298337
pull_request_commit_comment,NA,NA,478,AlexandreAbraham,2015-03-05 19:36:35,"I think it's because it boils down to loading the data itself so doing the equivalent of `check_niimg`.
",0.6346746469910911
pull_request_commit_comment,NA,NA,478,AlexandreAbraham,2015-03-05 19:35:25,"No, I think that this comment refer to the last line of the function.
",0.585038329543295
pull_request_commit_comment,NA,NA,478,GaelVaroquaux,2015-03-05 20:34:52,"> OK, so I can close this PR and we let the code related to nifti images in
> niimg_conversion.

Well, maybe this PR was bringing in useful cleanups?
",0.5734118034581119
pull_request_commit_comment,NA,NA,478,GaelVaroquaux,2015-03-05 16:29:49,"Please define input and output types in the docstring.
",0.5621863498952628
pull_request_commit_comment,NA,NA,478,bthirion,2015-03-03 21:44:37,"dosctring ?
",0.5556960965932469
pull_request_commit_comment,NA,NA,478,bthirion,2015-03-03 21:47:32,"dosctring ?
",0.5556960965932469
 , , , , , , , 
 , , , , , , , 
pull_request_commit,8a45b2b3da8957c84a6ec617e4f39686118e6014,83,478,AlexandreAbraham,2015-03-09 19:23:00,Remove _get_shape,NA
pull_request_commit_comment,NA,NA,478,banilo,2015-03-05 19:03:17,"> Why such a one-liner.

+1
",0.9778881741992399
pull_request_commit_comment,NA,NA,478,GaelVaroquaux,2015-03-05 20:58:37,"> Do you plan to make new_img_like available to the users? I thought that it
> would be internal cuisine.

Agreed.
",0.8669506069457411
pull_request_commit_comment,NA,NA,478,AlexandreAbraham,2015-03-05 20:57:52,"> Once the header-related new_img_like (or however it will be called) becomes reality, the function name new_img will probably be looked for by users that know the former.

Do you plan to make `new_img_like` available to the users? I thought that it would be internal cuisine.
",0.7936215109983222
pull_request_commit_comment,NA,NA,478,eickenberg,2015-03-09 15:56:11,"Is this still necessary?
",0.7662950207759753
pull_request_commit_comment,NA,NA,478,banilo,2015-03-05 18:58:44,"rather ""line above""?
",0.7580554568055459
pull_request_commit_comment,NA,NA,478,GaelVaroquaux,2015-03-05 20:34:52,"> OK, so I can close this PR and we let the code related to nifti images in
> niimg_conversion.

Well, maybe this PR was bringing in useful cleanups?
",0.7327956488627005
pull_request_commit_comment,NA,NA,478,AlexandreAbraham,2015-03-05 20:00:01,"OK, so I can close this PR and we let the code related to nifti images in niimg_conversion.
",0.6709706950307802
pull_request_commit_comment,NA,NA,478,AlexandreAbraham,2015-03-06 15:59:44,"We have to ensure that the mask is bool.
",0.669635224728119
pull_request_commit_comment,NA,NA,478,AlexandreAbraham,2015-03-05 19:36:35,"I think it's because it boils down to loading the data itself so doing the equivalent of `check_niimg`.
",0.6574003216513127
pull_request_commit_comment,NA,NA,478,bthirion,2015-03-03 21:47:32,"dosctring ?
",0.6545696342137397
pull_request_commit_comment,NA,NA,478,bthirion,2015-03-03 21:44:37,"dosctring ?
",0.6545696342137397
pull_request_commit_comment,NA,NA,478,AlexandreAbraham,2015-03-06 14:45:00,"I am not satisfied with that but I don't know how to say here that the type is depending on an input.
",0.6484403500124232
pull_request_commit_comment,NA,NA,478,lesteve,2015-03-09 18:58:58,"I agree unless someone comes up with a compelling use case of using an `img` which is not a `nibabel.SpatialImage`.
",0.6276402098100842
pull_request_commit_comment,NA,NA,478,AlexandreAbraham,2015-03-06 14:44:08,"Should this be replaced by `isinstance(nibabel.spatialimages.SpatialImage)?
",0.6237620279557448
