rectype,sha,ins_del_count,issueid,actor,date,text,similarity
pull_request_commit,2322c712864d85614f6db836ec1f469c4243bfc2,147,739,dohmatob,2015-07-30 07:42:35,CLEANUP: autopep8 on space net related files,NA
pull_request_commit_comment,NA,NA,739,lesteve,2015-07-30 06:44:09,"idem
",0.7489617207166044
pull_request_commit_comment,NA,NA,739,lesteve,2015-07-30 06:44:01,"No newline needed
",0.6872056499737111
pull_request_commit_comment,NA,NA,739,lesteve,2015-07-30 06:42:26,"My version of autopep8 doesn't add a new line here
",0.5287863925355412
pull_request_commit_comment,NA,NA,739,lesteve,2015-07-30 06:44:41,"bring back the line of hashes
",0.5092670986018635
pull_request_commit_comment,NA,NA,739,lesteve,2015-07-30 06:42:40,"Same thing, I don't think the newline is needed here.
",0.5050002181676082
pull_request_commit_comment,NA,NA,739,AlexandreAbraham,2015-07-29 12:07:27,"I think that the comment @bthirion made is precisely to have more that the type here. We want to know exactly the semantics of the returned value.
",0.47282529039807775
pull_request_commit_comment,NA,NA,739,lesteve,2015-07-30 06:40:45,"Looks like you have the same version of autopep8 as Alex that removes lines of hashes like that. Try pip install -U and/or revert these changes.
",0.4050554308623986
pull_request_commit_comment,NA,NA,739,lesteve,2015-07-30 06:43:36,"You may as well fix the docstring while you are at it: Regression should be on the same line as the first `""""""`
",0.37854272476734996
pull_request_commit_comment,NA,NA,739,dohmatob,2015-07-30 07:19:26,"Oops! Indeed I had autopep8 0.9.1 from debian. Just installed 1.2. Thx for
spotting these weirdos!

On Thu, Jul 30, 2015 at 8:44 AM, Loïc Estève notifications@github.com
wrote:

> In nilearn/decoding/tests/test_same_api.py
> https://github.com/nilearn/nilearn/pull/739#discussion_r35842783:
> 
> > @@ -97,10 +97,10 @@ def test_lipschitz_constant_loss_logreg():
> > 
> >  def test_graph_net_and_tvl1_same_for_pure_l1(max_iter=100, decimal=2):
> > -    ###############################################################
> > -    #
> 
> bring back the line of hashes
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/nilearn/nilearn/pull/739/files#r35842783.

## 

DED
",0.3602761702233156
 , , , , , , , 
 , , , , , , , 
pull_request_commit,52c0ce3867e5ffcfee21cc478c60f96758a7ace2,118,707,juhuntenburg,2015-07-17 17:28:18,making arguments in tests explicit,NA
pull_request_commit_comment,NA,NA,707,bthirion,2015-07-17 17:07:13,"_get_plot_stat_map_params(img,  vmax=None,  symmetric_cbar=True)  
would be more readable.
",0.4881073332228465
pull_request_commit_comment,NA,NA,707,GaelVaroquaux,2015-07-17 17:13:45,"Same remark as @bthirion 's here
",0.4793298496844811
 , , , , , , , 
 , , , , , , , 
pull_request_commit,0b110d9f243a4c0ed80d77111e25c427183293e4,134,647,chrisfilo,2015-07-15 09:48:12,extracted common function,NA
issue_comment,NA,NA,647,AlexandreAbraham,2015-07-13 14:48:46,"In `nilearn/_utils/testing.py:179`:
`_mock_fetch_files = functools.partial(datasets.utils._fetch_files, mock=True)`
",1.011665976622135
issue_comment,NA,NA,647,GaelVaroquaux,2015-07-13 14:53:56,">   • split test_datasets in several files (test_func.py...)
>   • adapt the line for each module.

+1. This is good practice in general
",0.8021474971992925
issue_comment,NA,NA,647,banilo,2015-07-13 14:50:24,"> In nilearn/_utils/testing.py:179:
> _mock_fetch_files = functools.partial(datasets.utils._fetch_files, mock=True)

What about it?
",0.641563709797657
pull_request_commit_comment,NA,NA,647,GaelVaroquaux,2015-07-14 17:34:05,"There should be an extra empty line here.
",0.6116957116770851
 , , , , , , , 
 , , , , , , , 
pull_request_commit,1dde005779ea8d0054232c153a2ccbfd5ecdc3e1,62,647,chrisfilo,2015-07-15 11:44:36,Refactoring examples and docs.,NA
issue_comment,NA,NA,647,AlexandreAbraham,2015-07-13 14:48:46,"In `nilearn/_utils/testing.py:179`:
`_mock_fetch_files = functools.partial(datasets.utils._fetch_files, mock=True)`
",1.0425262762921998
issue_comment,NA,NA,647,GaelVaroquaux,2015-07-13 14:53:56,">   • split test_datasets in several files (test_func.py...)
>   • adapt the line for each module.

+1. This is good practice in general
",0.7585390972479877
pull_request_commit_comment,NA,NA,647,GaelVaroquaux,2015-07-14 17:34:05,"There should be an extra empty line here.
",0.6604232117622655
pull_request_commit_comment,NA,NA,647,GaelVaroquaux,2015-07-14 17:53:18,"Relative import please.
",0.5751600260626641
 , , , , , , , 
 , , , , , , , 
pull_request_commit,bb7768e97cad68b1928b557f787c382c44b3ef08,36,647,chrisfilo,2015-07-15 12:36:15,pep and small refactoring,NA
pull_request_commit_comment,NA,NA,647,GaelVaroquaux,2015-07-15 12:00:22,"> there are special characters in the file that is why python complained
> without this line

OK.
",1.07741905430297
issue_comment,NA,NA,647,AlexandreAbraham,2015-07-13 14:48:46,"In `nilearn/_utils/testing.py:179`:
`_mock_fetch_files = functools.partial(datasets.utils._fetch_files, mock=True)`
",1.0130522325145268
issue_comment,NA,NA,647,GaelVaroquaux,2015-07-13 14:53:56,">   • split test_datasets in several files (test_func.py...)
>   • adapt the line for each module.

+1. This is good practice in general
",0.8145154948401868
pull_request_commit_comment,NA,NA,647,AlexandreAbraham,2015-07-15 12:08:46,"Are they useful?
",0.6459489589191896
pull_request_commit_comment,NA,NA,647,GaelVaroquaux,2015-07-14 17:53:18,"Relative import please.
",0.6387453716752152
 , , , , , , , 
 , , , , , , , 
