,rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text,Test,formatted_time
6,issue_comment,388,pycqa,astroid,rogalski,2017-01-24 21:16:34,@degustaf hopefully tomorrow,,,degustaf hope tomorrow,N,2017-01-25 19:13:01
7,issue_comment,388,pycqa,astroid,PCManticore,2017-01-25 19:13:01,"This looks good. Needs tests, of course. Also, is this targetted to 2.0? I am on the phone and can't really see the destination, but the changed file is ``tree/scoped_nodes.py``.",,,thi look good need test cours also target 20 I phone cant realli see destin chang file treescopednodespi,Y,2017-01-25 20:52:51
8,issue_comment,388,pycqa,astroid,rogalski,2017-01-25 20:52:51,"@PCManticore yes, it targets 2.0 branch. Should it?",,,pcmanticor ye target 20 branch should,N,2017-01-25 20:56:40
9,issue_comment,388,pycqa,astroid,PCManticore,2017-01-25 20:56:40,"Probably no, it could target the master branch, which will be released much sooner than 2.0 is expected to be.",,,probabl could target master branch releas much sooner 20 expect,N,2017-01-28 09:51:12
10,issue_comment,388,pycqa,astroid,PCManticore,2017-01-28 09:51:12,Looks good. Feel free to merge once you remove the extraneous test.,,,look good feel free merg remov extran test,Y,2017-01-28 09:50:48
12,pull_request_commit,388,pycqa,astroid,rogalski,2017-01-24 21:04:21,"Mark __init_subclass__ as classmethod

Just a POC, needs test coverage",c36f7ab2c60b0218804387c5f0a3694297da5493,,mark initsubclass classmethod just poc need test coverag,N,2017-01-25 20:52:15
13,pull_request_commit,388,pycqa,astroid,rogalski,2017-01-25 20:52:15,Add unittest,f8f81da69dc7ec59d8f93577612e621e8a0a85af,,add unittest,N,2017-01-25 21:58:58
14,pull_request_commit,388,pycqa,astroid,rogalski,2017-01-25 21:58:58,Fix __init_subclass__ method doc,e763de912cde91495534d9a07ad10fa302b26ed2,,fix initsubclass method doc,N,2017-01-25 22:12:56
15,pull_request_commit,388,pycqa,astroid,rogalski,2017-01-25 22:12:56,Fix unittests,18d0ae343a92ebe349b454c96ebf56ddd08fcbec,,fix unittest,N,2017-01-25 22:26:44
16,pull_request_commit,388,pycqa,astroid,rogalski,2017-01-25 22:26:44,Fix unittests from another modules,4926bc8b48fb4f1daf946dc94b6fc78f465399de,,fix unittest anoth modul,N,2017-01-26 19:37:08
17,pull_request_commit,388,pycqa,astroid,rogalski,2017-01-26 19:37:08,"Revert ""Fix unittests from another modules""

This reverts commit 4926bc8b48fb4f1daf946dc94b6fc78f465399de.",c7072d8995eedf9e25570788052db4c1e5be6d46,,revert fix unittest anoth modul thi revert commit 4926bc8b48fb4f1daf946dc94b6fc78f465399d,N,2017-01-26 19:37:10
18,pull_request_commit,388,pycqa,astroid,rogalski,2017-01-26 19:37:10,"Revert ""Fix unittests""

This reverts commit 18d0ae343a92ebe349b454c96ebf56ddd08fcbec.",430a93617e92a8937259dfdcfaee8d2b9355b1e4,,revert fix unittest thi revert commit 18d0ae343a92ebe349b454c96ebf56ddd08fcbec,N,2017-01-26 19:37:13
19,pull_request_commit,388,pycqa,astroid,rogalski,2017-01-26 19:37:13,"Revert ""Fix __init_subclass__ method doc""

This reverts commit e763de912cde91495534d9a07ad10fa302b26ed2.",d8d28d10b8547545f5b3dcd21bcd62b0d5e78023,,revert fix initsubclass method doc thi revert commit e763de912cde91495534d9a07ad10fa302b26ed2,N,2017-01-26 19:38:50
2,issue_closed,390,pycqa,astroid,PCManticore,2017-03-01 09:16:44,,closed issue,Add inference for typing.NamedTuple,,N,2017-01-26 06:41:36
4,pull_request_merged,390,pycqa,astroid,PCManticore,2017-03-01 09:16:44,Add inference for typing.NamedTuple,8b1806802047b59bc316578689d5d7421b930e10,Pull request merge from euresti/astroid:brain_typing_namedtuple to PyCQA/astroid:master,add infer typingnamedtupl,N,2017-01-26 06:45:30
